Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
0;;MLM 3792430;;;;;
;;;;;;;
Part No.;Qty;Type;SMCS;Part Name;Group No.;Group Name;Note
6V-9027;1;;1393;SEAL-O-RING;9Y-9171;;CCR EN&CA
101-1372;1;;1204;BUSHING;175-5204;;CCR DISTRI
101-1365;1;;1204;PLATE-THRUST;175-5204;;CCR DISTRI
125-9751;1;;1204;BUSHING;175-5204;;CCR DISTRI
1W-7811;1;;1326;GAUGE AS-OIL LEVEL (DIPSTICK);8N-7707;;CCR EN&CA
4F-3765;1;;1326;GASKET-SHAFT;8N-7707;;CCR EN&CA
9S-8893;12;;1156;BOLT-12 POINT HEAD (1-14X4-IN);7N-4851;;CCR DISTRI
5P-8839;12;;1156;WASHER-HARD (28X42X4-MM THK);7N-4851;;CCR DISTRI
1R-0755;2;;1261;FILTER-FUEL (ADVANCED EFFICIENCY);283-6372;;CCR EN&CA
3K-0360;1;;1261;SEAL-O-RING;283-6372;;CCR EN&CA
9S-4185;1;;1261;PLUG (3/4-16-THD);283-6372;;CCR EN&CA
3J-7354;1;;1261;SEAL-O-RING;283-6372;;CCR EN&CA
9S-4182;1;;1261;PLUG (7/16-20-THD);283-6372;;CCR EN&CA
2K-8198;4;;1261;SEAL-O-RING;283-6372;;CCR EN&CA
1P-1367;3;;1306;PLUNGER (RELIEF VALVE)(OIL COOLER RELIEF VAL;262-7578;;CCR EN&CA
2W-1635;1;;1306;SPRING;262-7578;;CCR EN&CA
2W-1969;1;;1306;VALVE-BYPASS (OIL COOLER)(OIL COOLER);262-7578;;CCR EN&CA
6B-9202;2;;1306;SPRING (COOLING JET);262-7578;;CCR BLK
7G-6713;3;;1306;SPRING-MAIN;262-7578;;CCR EN&CA
7N-7697;2;;1306;PLUNGER AS (COOLING JET);262-7578;;CCR BLK
8N-1991;1;;1306;RING-RETAINING;262-7578;;CCR DESAR
8N-1992;2;;1306;RETAINER;262-7578;;CCR DESAR
9Y-8388;3;;1306;GASKET;262-7578;;CCR EN&CA
111-3820;2;;1306;RING-RETAINING;262-7578;;CCR EN&CA
237-7623;2;;1306;SEAL-O-RING;262-7578;;CCR DESAR
275-2604;6;;1306;FILTER-ENGINE OIL (ADVANCED EFFICIENCY);262-7578;;CCR DESAR
109-2332;4;;1306;SEAL-O-RING;262-7578;;CCR DESAR
3M-7045;1;;1306;PLUG (3/4-14 NPT-THD);262-7578;;CCR DESAR
3P-0653;1;;1306;SEAL-O-RING;262-7578;;CCR EN&CA
3P-0655;1;;1306;SEAL-O-RING;262-7578;;CCR DESAR
5P-4892;1;;1306;SEAL-O-RING;262-7578;;CCR EN&CA
5P-5846;1;;1306;SEAL-O-RING;262-7578;;CCR EN&CA
6J-2244;1;;1306;SEAL-O-RING;262-7578;;CCR EN&CA
6V-3908;1;;1306;SEAL-O-RING;262-7578;;CCR BBA
6V-4368;4;;1306;SEAL-O-RING;262-7578;;CCR DESAR
6V-4589;1;;1306;SEAL-O-RING;262-7578;;CCR DESAR
6V-5048;2;;1306;SEAL-O-RING;262-7578;;CCR EN&CA
6V-6609;1;;1306;SEAL-O-RING;262-7578;;CCR DESAR
8C-3107;1;;1306;SEAL-O-RING;262-7578;;CCR EN&CA
8T-6758;1;;1306;PLUG-PIPE (1/4-18-THD);262-7578;;CCR EN&CA
8T-6762;3;;1306;PLUG-PIPE (1/2-14-THD);262-7578;;CCR DESAR
8T-6765;1;;1306;PLUG-PIPE (1/4-18-THD);262-7578;;CCR DESAR
9S-4182;2;;1306;PLUG (7/16-20-THD);262-7578;;CCR DESAR
9S-4185;1;;1306;PLUG (3/4-16-THD);262-7578;;CCR EN&CA
9Y-8387;3;;1306;GASKET;262-7578;;CCR EN&CA
228-7097;1;;1306;SEAL-O-RING;262-7578;;CCR DESAR
153-9963;2;;1306;RING;262-7578;;CCR DESAR
420-5537;1;;1316;CAP AS-OIL FILLER (OIL FILLER);4P-3327;;CCR DESAR
5R-7136;4;;1207;WASHER-SEALING;112-6035;;CCR DISTRI
280-3312;1;;1207;PULLEY;112-6035;;CCR DISTRI
280-3313;1;;1207;SLEEVE;112-6035;;CCR DISTRI
235-2484;1;;1207;SEAL-LIP TYPE;112-6035;;CCR DISTRI
9X-7371;1;;1207;SEAL-O-RING;112-6035;;CCR DISTRI
8T-6757;2;;1207;PLUG-PIPE;7C-0264;;CCR DISTRI
6V-3348;1;;1207;SEAL-O-RING;7C-0264;;CCR DISTRI
5P-0840;1;;1207;SEAL-O-RING;7C-0264;;CCR DISTRI
259-4598;1;;1207;SEAL-O-RING;7C-0264;;CCR DISTRI
8T-6759;1;;1207;PLUG-PIPE;7C-0264;;CCR DISTRI
127-5400;2;;1207;BUSHING;7C-0264;;CCR DISTRI
235-3546;1;;1207;SEAL-O-RING;7C-0264;;CCR DISTRI
5P-8068;1;;1302;SEAL-O-RING;428-6644;;CCR EN&CA
8T-6761;2;;1302;PLUG-PIPE (1-11-1/2 NPT THD);428-6644;;CCR EN&CA
8S-4757;6;;1205;BOLT (1-14X8-IN);240-7762;;CCR DISTRI
5P-8250;6;;1205;WASHER (28X49X5-MM THK);240-7762;;CCR DISTRI
227-3801;2;;1205;PLUG;244-4508;;CCR DISTRI
4D-0449;1;;1205;SEAL-O-RING;244-4508;;CCR DISTRI
6V-7991;1;;1205;SEAL-O-RING;244-4508;;CCR DISTRI
362-8264;12;;1100;GASKET-CYLINDER HEAD;368-9073;;CCR ENS.CLTA
311-1923;1;;1258;HOSE AS;311-1921;;CCR DESAR
311-1924;1;;1258;HOSE AS;311-1921;;CCR DESAR
9Y-6089;2;;1453;Gasket;8N-3896;Starting Motor GP-Electric;CCR TU&EL
7L-5887;1;;1453;Cable AS;8N-3896;Starting Motor GP-Electric;CCR TU&EL
294-2319;4;;1453;Cover-Terminal;8N-3896;Starting Motor GP-Electric;CCR TU&EL
4L-6155;2;;1453;Cable AS;8N-3896;Starting Motor GP-Electric;CCR TU&EL
7K-1181;18;;1403;Strap-Cable;284-0661;Wiring GP-Engine;CCR TU&EL
9X-6772;31;;1403;Strap-Cable;284-0661;Wiring GP-Engine;CCR TU&EL
111-3684;1;;1403;Hose AS;284-0661;Wiring GP-Engine;CCR TU&EL
161-9926;1;;1403;Sensor GP-Pressure;284-0661;Wiring GP-Engine;CCR TU&EL
163-7882;1;;1403;Sensor GP-Exhaust Temperature;284-0661;Wiring GP-Engine;CCR TU&EL
189-5746;1;;1403;Sensor GP-Speed;284-0661;Wiring GP-Engine;CCR TU&EL
194-6724;1;;1403;Sensor GP-Pressure;284-0661;Wiring GP-Engine;CCR TU&EL
194-6725;1;;1403;Sensor GP-Pressure;284-0661;Wiring GP-Engine;CCR TU&EL
264-4297;1;;1403;Sensor AS-Temperature;284-0661;Wiring GP-Engine;CCR TU&EL
137-6645;1;;1403;Pad-Connector;284-0661;Wiring GP-Engine;CCR TU&EL
273-5041;2;;1403;Sensor GP-Speed;284-0661;Wiring GP-Engine;CCR TU&EL
001-9440;1;;1403;Connector;284-0661;Wiring GP-Engine;CCR TU&EL
102-2240;1;;1403;Sensor GP-Temperature;284-0661;Wiring GP-Engine;CCR TU&EL
3K-0360;1;;1403;Seal-O-Ring;284-0661;Wiring GP-Engine;CCR TU&EL
6V-5048;14;;1403;Seal-O-Ring;284-0661;Wiring GP-Engine;CCR TU&EL
8L-2786;1;;1403;Seal-O-Ring;284-0661;Wiring GP-Engine;CCR TU&EL
6V-5049;1;;1403;Seal-O-Ring;284-0661;Wiring GP-Engine;CCR TU&EL
195-2150;1;;1403;Sensor GP-Temperature;284-0661;Wiring GP-Engine;CCR TU&EL
3L-4566;4;;7426;Plug-Button;291-3859;Box GP-Junction;CCR TU&EL
5N-0367;1;;7426;Film-Identification;291-3859;Box GP-Junction;CCR TU&EL
5N-8998;2;;7426;Boot;291-3859;Box GP-Junction;CCR TU&EL
5P-7751;4;;7426;Nut-Bronze;291-3859;Box GP-Junction;CCR TU&EL
6H-5431;2;;7426;Nut-Brass Jam;291-3859;Box GP-Junction;CCR TU&EL
7W-2709;2;;7426;Insulator;291-3859;Box GP-Junction;CCR TU&EL
7W-2710;2;;7426;Insulator;291-3859;Box GP-Junction;CCR TU&EL
9F-3099;2;;7426;Switch GP-Magnetic;291-3859;Box GP-Junction;CCR TU&EL
3B-4501;2;;7426;Lockwasher;291-3859;Box GP-Junction;CCR TU&EL
3F-9556;2;;7426;Lockwasher;291-3859;Box GP-Junction;CCR TU&EL
9M-5520;2;;7426;Screw-Tapping;291-3859;Box GP-Junction;CCR TU&EL
104-3649;1;;7426;Locknut;291-3859;Box GP-Junction;CCR TU&EL
171-2207;1;;7426;Circuit Breaker AS;291-3859;Box GP-Junction;CCR TU&EL
8T-4205;2;;7426;Washer-Hard;291-3859;Box GP-Junction;CCR TU&EL
253-2111;2;;7426;Lockwasher;291-3859;Box GP-Junction;CCR TU&EL
292-0629;1;;1403;Harness AS-Solenoid;290-2633;Wiring GP-Engine;CCR TU&EL
448-5382;1;;1403;Harness AS-Wiring;448-5383;Wiring GP-Engine;CCR TU&EL
448-5383;1;;1403;Wiring GP-Engine;284-0661;Wiring GP-Engine;CCR TU&EL
