Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
310-2131;1;;1210;FILM-INFORMATION (ROTATION;106-4586;CAMSHAFT GP;CCR DESAR
250-3444;1;;1210;FILM-INFORMATION (STANDARD ROTATION);106-4586;CAMSHAFT GP;CCR DESAR
2W-0752;1;;1201;GASKET;121-3555;COVER GP-CYLINDER BLOCK;CCR DESAR
100-3237;12;;1380;GROMMET;156-9753;MANIFOLD GP-FUEL -RH;CCR DESAR
147-3745;6;;1380;WASHER-RETAINING;156-9753;MANIFOLD GP-FUEL -RH;CCR DESAR
100-3237;12;;1380;GROMMET;156-9754;MANIFOLD GP-FUEL -LH;CCR DESAR
147-3745;6;;1380;WASHER-RETAINING;156-9754;MANIFOLD GP-FUEL -LH;CCR DESAR
7N-3368;1;;1380;GASKET;161-4087;LINES GP-TURBOCHARGER WATER;CCR DESAR
6V-5064;1;;1380;SEAL-O-RING;161-4087;LINES GP-TURBOCHARGER WATER;CCR DESAR
6V-6609;7;;1380;SEAL-O-RING;161-4087;LINES GP-TURBOCHARGER WATER;CCR DESAR
0L-1143;3;;1052;BOLT (3/8-16X2.5-IN);162-5719;LINES GP-TURBOCHARGER OIL;CCR DESAR
252-8374;2;;1052;GASKET;162-5719;LINES GP-TURBOCHARGER OIL;CCR DESAR
108-1434;1;;1052;GROMMET;162-5719;LINES GP-TURBOCHARGER OIL;CCR DESAR
5P-9890;4;;1052;SEAL-O-RING;162-5719;LINES GP-TURBOCHARGER OIL;CCR DESAR
6V-4589;2;;1052;SEAL-O-RING;162-5719;LINES GP-TURBOCHARGER OIL;CCR DESAR
8M-2773;1;;;Clip;191-8414;Lines GP-Water;CCR DESAR
4K-8864;1;;1393;CLIP (LOOP);191-8414;LINES GP-WATER -AFTERCOOLER;CCR DESAR
6V-1869;2;;1393;GROMMET (65-MM ID);191-8414;LINES GP-WATER -AFTERCOOLER;CCR DESAR
191-8418;1;;1393;HOSE AS;191-8414;LINES GP-WATER -AFTERCOOLER;CCR DESAR
4W-0531;12;;1393;RETAINER;191-8414;LINES GP-WATER -AFTERCOOLER;CCR DESAR
4W-0530;6;;1393;RING-RETAINING;191-8414;LINES GP-WATER -AFTERCOOLER;CCR DESAR
6J-2680;5;;1393;SEAL-O-RING;191-8414;LINES GP-WATER -AFTERCOOLER;CCR DESAR
8T-1919;6;;1393;SEAL-O-RING;191-8414;LINES GP-WATER -AFTERCOOLER;CCR DESAR
5P-0840;24;;1201;SEAL-O-RING;240-6651;CYLINDER BLOCK GP;CCR DESAR
4P-0693;12;;1252;CLAMP AS;253-8621;LINES GP-FUEL INJECTION;CCR DESAR
108-1434;18;;1252;GROMMET;253-8621;LINES GP-FUEL INJECTION;CCR DESAR
214-7566;1;;1252;SEAL-O-RING;253-8621;LINES GP-FUEL INJECTION;CCR DESAR
214-7568;25;;1252;SEAL-O-RING;253-8621;LINES GP-FUEL INJECTION;CCR DESAR
238-5080;3;;1252;SEAL-O-RING;253-8621;LINES GP-FUEL INJECTION;CCR DESAR
238-5081;6;;1252;SEAL-O-RING;253-8621;LINES GP-FUEL INJECTION;CCR DESAR
7N-6806;4;;1252;SEAL-RECTANGULAR;253-8621;LINES GP-FUEL INJECTION;CCR DESAR
1V-5872;1;;1252;SPACER (0.493X0.675X0.95-IN THK);253-8621;LINES GP-FUEL INJECTION;CCR DESAR
9N-4053;1;;1252;SPRING;253-8621;LINES GP-FUEL INJECTION;CCR DESAR
7E-3921;1;;1252;VALVE-CHECK;253-8621;LINES GP-FUEL INJECTION;CCR DESAR
8N-9885;1;;1901;GASKET-COVER;256-5954;CONTROL & MTG GP-ENGINE ELEK;CCR DESAR
7N-4932;1;;1393;GASKET;273-1009;LINES GP-WATER -LOWER;CCR DESAR
7N-4945;1;;1393;GASKET;273-1009;LINES GP-WATER -LOWER;CCR DESAR
4N-1320;2;;1393;GASKET (ADAPTER);273-1009;LINES GP-WATER -LOWER;CCR DESAR
6V-5066;4;;1393;SEAL-O-RING;273-1009;LINES GP-WATER -LOWER;CCR DESAR
6V-6609;2;;1393;SEAL-O-RING;273-1009;LINES GP-WATER -LOWER;CCR DESAR
361-7097;1;;1306;RING;2W-0206;FILTER GP-ENGINE OIL;CCR DESAR
111-3820;1;;1306;RING-RETAINING;2W-0206;FILTER GP-ENGINE OIL;CCR DESAR
109-2332;2;;1306;SEAL-O-RING;2W-0206;FILTER GP-ENGINE OIL;CCR DESAR
8C-3445;1;;1307;CAP-DUST;2W-0207;LINES GP-ENGINE OIL;CCR DESAR
6V-1574;2;;1307;GROMMET;2W-0207;LINES GP-ENGINE OIL;CCR DESAR
361-7097;1;;1307;RING;2W-0207;LINES GP-ENGINE OIL;CCR DESAR
111-3820;1;;1307;RING-RETAINING;2W-0207;LINES GP-ENGINE OIL;CCR DESAR
109-2332;5;;1307;SEAL-O-RING;2W-0207;LINES GP-ENGINE OIL;CCR DESAR
228-7097;1;;1307;SEAL-O-RING;2W-0207;LINES GP-ENGINE OIL;CCR DESAR
6V-4368;4;;1307;SEAL-O-RING;2W-0207;LINES GP-ENGINE OIL;CCR DESAR
6V-4589;3;;1307;SEAL-O-RING;2W-0207;LINES GP-ENGINE OIL;CCR DESAR
6V-5048;3;;1307;SEAL-O-RING;2W-0207;LINES GP-ENGINE OIL;CCR DESAR
8C-3446;1;;1307;VALVE-SAMPLING;2W-0207;LINES GP-ENGINE OIL;CCR DESAR
1S-5772;1;;1393;GASKET;7C-8122;LINES GP-WATER -BYPASS;CCR DESAR
110-0096;2;;1393;RING;7C-8122;LINES GP-WATER -BYPASS;CCR DESAR
5P-6302;1;;1393;SEAL-O-RING;7C-8122;LINES GP-WATER -BYPASS;CCR DESAR
6V-5066;2;;1393;SEAL-O-RING;7C-8122;LINES GP-WATER -BYPASS;CCR DESAR
6V-6809;1;;1393;SEAL-O-RING;7C-8122;LINES GP-WATER -BYPASS;CCR DESAR
5P-1175;1;;1316;FILM-IDENTIFICATION (ENGINE OIL FILL);7N-1875;FILLER GP-ENGINE OIL;CCR DESAR
2W-0752;1;;1316;GASKET;7N-1875;FILLER GP-ENGINE OIL;CCR DESAR
8N-3639;4;;;Retainer;9Y-9173;Lines GP-Water;CCR DESAR
8N-3640;2;;;Ring-Retaining;9Y-9173;Lines GP-Water;CCR DESAR
1U-5573;1;;;Aditivo Dino;;;CCR DESAR
309-4550;1;;1157;GASKET;107-7177;HOUSING GP-FLYWHEEL;CCR DISTRI
4B-8407;1;;1157;GASKET-COPPER;107-7177;HOUSING GP-FLYWHEEL;CCR DISTRI
3K-0360;3;;1157;SEAL-O-RING;107-7177;HOUSING GP-FLYWHEEL;CCR DISTRI
101-1372;1;;1204;BUSHING;124-8395;GEAR GP-REAR -CAMSHAFT DRIVE;CCR DISTRI
125-9751;2;;1204;BUSHING;124-8395;GEAR GP-REAR -CAMSHAFT DRIVE;CCR DISTRI
101-1365;1;;1204;PLATE-THRUST;124-8395;GEAR GP-REAR -CAMSHAFT DRIVE;CCR DISTRI
101-1368;2;;1204;WASHER-THRUST (19.5X106X1.9-MM THK);124-8395;GEAR GP-REAR -CAMSHAFT DRIVE;CCR DISTRI
4H-7869;3;;1157;GASKET;138-0505;COVER GP-FLYWHEEL HOUSING;CCR DISTRI
7N-4320;2;;1157;GASKET;138-0505;COVER GP-FLYWHEEL HOUSING;CCR DISTRI
4B-8407;5;;1157;GASKET-COPPER;138-0505;COVER GP-FLYWHEEL HOUSING;CCR DISTRI
234-8937;1;;1157;SEAL-INTEGRAL;138-0505;COVER GP-FLYWHEEL HOUSING;CCR DISTRI
2J-6274;1;;1157;SEAL-O-RING;138-0505;COVER GP-FLYWHEEL HOUSING;CCR DISTRI
8N-9885;1;;1151;GASKET-COVER;191-8407;COVER GP-FRONT HOUSING;CCR DISTRI
235-3546;2;;1151;SEAL-O-RING;191-8407;COVER GP-FRONT HOUSING;CCR DISTRI
259-4598;2;;1151;SEAL-O-RING;191-8407;COVER GP-FRONT HOUSING;CCR DISTRI
5P-0840;2;;1151;SEAL-O-RING;191-8407;COVER GP-FRONT HOUSING;CCR DISTRI
6V-3348;2;;1151;SEAL-O-RING;191-8407;COVER GP-FRONT HOUSING;CCR DISTRI
7N-3049;1;;1162;GASKET;4P-5426;HOUSING GP-FRONT -ACCESSORY DRIVE;CCR DISTRI
127-5400;1;;1207;BUSHING;7E-7647;DRIVE GP-ACCESSORY -LOWER;CCR DISTRI
140-9597;1;;1207;BUSHING;7E-7647;DRIVE GP-ACCESSORY -LOWER;CCR DISTRI
259-4598;2;;1207;SEAL-O-RING;7E-7647;DRIVE GP-ACCESSORY -LOWER;CCR DISTRI
5P-0840;1;;1207;SEAL-O-RING;7E-7647;DRIVE GP-ACCESSORY -LOWER;CCR DISTRI
6V-8260;1;;1207;SEAL-O-RING;7E-7647;DRIVE GP-ACCESSORY -LOWER;CCR DISTRI
7C-3258;1;;1207;WASHER AS-THRUST;7E-7647;DRIVE GP-ACCESSORY -LOWER;CCR DISTRI
5R-7136;1;;1207;WASHER-SEALING;7E-7647;DRIVE GP-ACCESSORY -LOWER;CCR DISTRI
5R-7137;2;;1207;WASHER-SEALING;7E-7647;DRIVE GP-ACCESSORY -LOWER;CCR DISTRI
7N-7539;2;;1207;WASHER-THRUST;7E-7647;DRIVE GP-ACCESSORY -LOWER;CCR DISTRI
9X-7438;1;;1154;MOUNT AS;7N-1863;TRUNNION GP-ENGINE;CCR DISTRI
127-5400;2;;1162;BUSHING;8N-7174;GEAR GP-FRONT;CCR DISTRI
140-9597;1;;1162;BUSHING;8N-7174;GEAR GP-FRONT;CCR DISTRI
235-3546;1;;1162;SEAL-O-RING;8N-7174;GEAR GP-FRONT;CCR DISTRI
259-4598;2;;1162;SEAL-O-RING;8N-7174;GEAR GP-FRONT;CCR DISTRI
6V-3348;1;;1162;SEAL-O-RING;8N-7174;GEAR GP-FRONT;CCR DISTRI
7C-3258;1;;1162;WASHER AS-THRUST;8N-7174;GEAR GP-FRONT;CCR DISTRI
5R-7136;1;;1162;WASHER-SEALING;8N-7174;GEAR GP-FRONT;CCR DISTRI
5R-7137;2;;1162;WASHER-SEALING;8N-7174;GEAR GP-FRONT;CCR DISTRI
7N-5246;2;;1162;WASHER-THRUST;8N-7174;GEAR GP-FRONT;CCR DISTRI
282-8217;1;;1063;CORE AS-AFTERCOOLER;107-7196;AFTERCOOLER GP-TREATED WATER;CCR EN&CA
107-3759;2;;1063;SEAL;107-7196;AFTERCOOLER GP-TREATED WATER;CCR EN&CA
6V-9027;1;;1063;SEAL-O-RING;107-7196;AFTERCOOLER GP-TREATED WATER;CCR EN&CA
7L-6326;1;;1261;CLIP;171-8942;FILTER GP-FUEL;CCR EN&CA
1R-0755;2;;1261;FILTER-FUEL (ADVANCED EFFICIENCY);171-8942;FILTER GP-FUEL;CCR EN&CA
6V-0871;1;;1261;GROMMET;171-8942;FILTER GP-FUEL;CCR EN&CA
228-7091;1;;1261;SEAL-O-RING;171-8942;FILTER GP-FUEL;CCR EN&CA
238-5081;1;;1261;SEAL-O-RING;171-8942;FILTER GP-FUEL;CCR EN&CA
2K-8198;4;;1261;SEAL-O-RING;171-8942;FILTER GP-FUEL;CCR EN&CA
3K-0360;1;;1261;SEAL-O-RING;171-8942;FILTER GP-FUEL;CCR EN&CA
8N-3653;2;;1261;STUD-TAPERLOCK;171-8942;FILTER GP-FUEL;CCR EN&CA
109-7411;4;;1071;SEAL-O-RING;173-2947;LINES GP-TURBOCHARGER AIR -INLET;CCR EN&CA
6V-5103;4;;1071;SEAL-O-RING;173-2947;LINES GP-TURBOCHARGER AIR -INLET;CCR EN&CA
6V-2605;4;;1071;STUD-TAPERLOCK (3/8-16X3.59-IN);173-2947;LINES GP-TURBOCHARGER AIR -INLET;CCR EN&CA
4M-1336;2;;1393;FERRULE;180-7438;HOUSING & REGULATOR GP -BYPASS;CCR EN&CA
9Y-7365;1;;1393;GASKET-HOUSING;180-7438;HOUSING & REGULATOR GP -BYPASS;CCR EN&CA
6I-4952;2;;1393;REGULATOR-WATER TEMPERATURE (51-DEG C);180-7438;HOUSING & REGULATOR GP -BYPASS;CCR EN&CA
3S-9643;2;;1393;SEAL-LIP TYPE (REGULATOR HOUSING);180-7438;HOUSING & REGULATOR GP -BYPASS;CCR EN&CA
241-5928;12;;1393;GASKET;191-8413;LINES GP-WATER -UPPER;CCR EN&CA
243-2288;4;;1393;GASKET;191-8413;LINES GP-WATER -UPPER;CCR EN&CA
6V-5064;2;;1393;SEAL-O-RING;191-8413;LINES GP-WATER -UPPER;CCR EN&CA
6V-9027;1;;1393;SEAL-O-RING;191-8413;LINES GP-WATER -UPPER;CCR EN&CA
9H-5829;7;;1393;GASKET;191-8414;LINES GP-WATER -AFTERCOOLER;CCR EN&CA
3J-1907;5;;1393;SEAL-O-RING;191-8414;LINES GP-WATER -AFTERCOOLER;CCR EN&CA
8L-2786;2;;1393;SEAL-O-RING;191-8414;LINES GP-WATER -AFTERCOOLER;CCR EN&CA
4B-8407;1;;1393;GASKET-COPPER;273-1009;LINES GP-WATER -LOWER;CCR EN&CA
244-4484;4;;1306;FILTER-ENGINE OIL (ADVANCED EFFICIENCY);2W-0206;FILTER GP-ENGINE OIL;CCR EN&CA
9Y-8387;3;;1306;GASKET;2W-0206;FILTER GP-ENGINE OIL;CCR EN&CA
9Y-8388;3;;1306;GASKET;2W-0206;FILTER GP-ENGINE OIL;CCR EN&CA
1P-1367;3;;1306;PLUNGER (RELIEF VALVE);2W-0206;FILTER GP-ENGINE OIL;CCR EN&CA
6V-5048;2;;1306;SEAL-O-RING;2W-0206;FILTER GP-ENGINE OIL;CCR EN&CA
7G-6713;3;;1306;SPRING-MAIN;2W-0206;FILTER GP-ENGINE OIL;CCR EN&CA
3P-0655;3;;1307;SEAL-O-RING;2W-0207;LINES GP-ENGINE OIL;CCR EN&CA
5P-4892;1;;1307;SEAL-O-RING;2W-0207;LINES GP-ENGINE OIL;CCR EN&CA
5P-5846;1;;1307;SEAL-O-RING;2W-0207;LINES GP-ENGINE OIL;CCR EN&CA
2W-1635;1;;1307;SPRING;2W-0207;LINES GP-ENGINE OIL;CCR EN&CA
238-5080;1;;1378;SEAL-O-RING;4W-4980;CORE GP-OIL COOLER -ENGINE;CCR EN&CA
225-3227;1;;1378;FILM-WARNING (HOT SURFACE);4W-5892;COOLER GP-ENGINE OIL;CCR EN&CA
247-3796;2;;1378;GASKET;4W-5892;COOLER GP-ENGINE OIL;CCR EN&CA
109-2332;2;;1378;SEAL-O-RING;4W-5892;COOLER GP-ENGINE OIL;CCR EN&CA
9Y-8389;1;;1258;GASKET (FUEL PRIMING PUMP);7N-8599;PUMP GP-FUEL PRIMING;CCR EN&CA
162-3906;1;;1258;PUMP AS-FUEL PRIMING;7N-8599;PUMP GP-FUEL PRIMING;CCR EN&CA
6F-4868;1;;1302;GASKET;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
7E-2630;1;;1302;GASKET-OIL PAN;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
4F-3765;2;;1302;GASKET-SHAFT;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
6I-0723;1;;1302;PLUG-OIL DRAIN (ENGINE OIL PAN);8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
415-3936;1;;1302;SCREEN AS-SUCTION (ENGINE OIL PAN);8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
142-4159;1;;1302;SEAL-INTEGRAL;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
259-4600;2;;1302;SEAL-O-RING;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
2M-9780;1;;1302;SEAL-O-RING;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
310-3953;1;;1302;SEAL-O-RING;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
5P-5700;4;;1302;SEAL-O-RING;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
5P-8068;1;;1302;SEAL-O-RING;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
6V-4314;2;;1302;SEAL-O-RING;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
6V-4315;2;;1302;SEAL-O-RING;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
6V-5101;1;;1302;SEAL-O-RING;8N-6164;PAN GP-OIL -FRONT SUMP;CCR EN&CA
4F-3765;1;;1326;GASKET-SHAFT;8N-7707;GAUGE GP-OIL LEVEL (DIPSTICK);CCR EN&CA
4P-5500;1;;1312;SCREEN-SCAVENGE (MESH)(ENGINE OIL);8N-7805;PUMP GP-SCAVENGE -FRONT SUMP;CCR EN&CA
7E-6016;4;;1380;GASKET;8N-9160;CONNECTION GP-WATER -OUTLET;CCR EN&CA
4W-3100;1;;1393;GASKET;9Y-9171;HOUSING & REGULATOR GP -OUTLET CONTROL;CCR EN&CA
7N-4927;1;;1393;GASKET-HOUSING COVER;9Y-9171;HOUSING & REGULATOR GP -OUTLET CONTROL;CCR EN&CA
248-5513;4;;1393;REGULATOR-WATER TEMPERATURE (92-DEG C)(WATER);9Y-9171;HOUSING & REGULATOR GP -OUTLET CONTROL;CCR EN&CA
3S-9643;4;;1393;SEAL-LIP TYPE (WATER TEMPERATURE REGULATOR);9Y-9171;HOUSING & REGULATOR GP -OUTLET CONTROL;CCR EN&CA
6V-9027;1;;1393;SEAL-O-RING;9Y-9171;HOUSING & REGULATOR GP -OUTLET CONTROL;CCR EN&CA
111-4374;1;;1393;VALVE AS;9Y-9171;HOUSING & REGULATOR GP -OUTLET CONTROL;CCR EN&CA
0R-5519;1;;;Engine Oil Cooler;;;CCR EN&CA
362-8264;12;;1100;GASKET-CYLINDER HEAD;101-0830;CYLINDER HEAD GP;CCR EN.CLT
420-0652;48;;1100;SEAL AS-WATER;101-0830;CYLINDER HEAD GP;CCR EN.CLT
420-0653;48;;1100;SEAL AS-WATER;101-0830;CYLINDER HEAD GP;CCR EN.CLT
5P-2755;40;;1059;BOLT-HIGH TEMPERATURE (3/8-16X2.75-IN);172-0921;MANIFOLD GP-EXHAUST;CCR EN.CLT
9L-7373;48;;1059;BOLT-HIGH TEMPERATURE (3/8-16X2-IN);172-0921;MANIFOLD GP-EXHAUST;CCR EN.CLT
7W-8145;12;;1059;GASKET-EXHAUST MANIFOLD;172-0921;MANIFOLD GP-EXHAUST;CCR EN.CLT
2N-2766;40;;1059;LOCKNUT (3/8-16-THD);172-0921;MANIFOLD GP-EXHAUST;CCR EN.CLT
5M-2894;48;;1059;WASHER-HARD (10.2X18.5X2.5-MM THK);172-0921;MANIFOLD GP-EXHAUST;CCR EN.CLT
9L-9132;8;;1059;WASHER-HARD (10.2X25.5X2.5-MM THK);172-0921;MANIFOLD GP-EXHAUST;CCR EN.CLT
5P-8880;4;;1071;BOLT-HIGH TEMPERATURE (3/8-16X1.75-IN);173-2947;LINES GP-TURBOCHARGER AIR -INLET;CCR EN.CLT
7N-5080;12;;1071;GASKET-MANIFOLD;173-2947;LINES GP-TURBOCHARGER AIR -INLET;CCR EN.CLT
4S-5898;12;;1071;SEAL-O-RING;173-2947;LINES GP-TURBOCHARGER AIR -INLET;CCR EN.CLT
6V-3917;4;;1071;SEAL-O-RING;173-2947;LINES GP-TURBOCHARGER AIR -INLET;CCR EN.CLT
6V-5101;12;;1071;SEAL-O-RING;173-2947;LINES GP-TURBOCHARGER AIR -INLET;CCR EN.CLT
207-1390;2;;1052;BELLOWS AS;173-7677;TURBOCHARGER GP;CCR EN.CLT
6V-1943;12;;1052;BOLT-HIGH TEMPERATURE (3/8-16X1.125-IN);173-7677;TURBOCHARGER GP;CCR EN.CLT
6V-6753;8;;1052;BOLT-HIGH TEMPERATURE (3/8-16X1.375-IN);173-7677;TURBOCHARGER GP;CCR EN.CLT
453-7800;4;;1052;GASKET-EXHAUST;173-7677;TURBOCHARGER GP;CCR EN.CLT
5M-2894;20;;1052;WASHER-HARD (10.2X18.5X2.5-MM THK);173-7677;TURBOCHARGER GP;CCR EN.CLT
122-8856;2;;1393;GASKET;191-8413;LINES GP-WATER -UPPER;CCR EN.CLT
127-2176;12;;1393;SEAL-INTEGRAL;191-8413;LINES GP-WATER -UPPER;CCR EN.CLT
6V-9769;12;;1393;SEAL-O-RING;191-8413;LINES GP-WATER -UPPER;CCR EN.CLT
132-6469;12;;1123;HARNESS AS-WIRING (VALVE MECHANISM);224-9869;VALVE MECHANISM GP;CCR EN.CLT
240-7032;12;;1123;SEAL;224-9869;VALVE MECHANISM GP;CCR EN.CLT
5P-7530;12;;1123;SEAL-O-RING;224-9869;VALVE MECHANISM GP;CCR EN.CLT
144-5692;12;;1201;GASKET-PLATE;240-6651;CYLINDER BLOCK GP;CCR EN.CLT
6V-6228;36;;1120;SEAL-O-RING;247-8341;BASE GP-VALVE COVER;CCR EN.CLT
20R-1275;12;;;Injector GP-Fuel;;;CCR EN.CLT
272-0760;9;;1107;SEAL-VALVE COVER (BASE);101-0831;COVER GP-VALVE MECHANISM;CCR M&B
7N-7820;2;;1317;BOOT;124-5512;BREATHER GP;CCR M&B
4W-3027;3;;1317;BREATHER AS (CRANKCASE);124-5512;BREATHER GP;CCR M&B
4W-3034;3;;1317;CLAMP-HOSE;124-5512;BREATHER GP;CCR M&B
5P-0597;3;;1317;CLAMP-HOSE;124-5512;BREATHER GP;CCR M&B
5P-4868;2;;1317;CLAMP-HOSE;124-5512;BREATHER GP;CCR M&B
141-7143;1;;1317;HOSE-ELBOW;124-5512;BREATHER GP;CCR M&B
217-6692;1;;1317;HOSE-TEE;124-5512;BREATHER GP;CCR M&B
033-6031;3;;1317;SEAL-O-RING;124-5512;BREATHER GP;CCR M&B
272-0760;3;;1317;SEAL-VALVE COVER (BREATHER);124-5512;BREATHER GP;CCR M&B
6J-2245;12;;1123;SEAL-O-RING;224-9869;VALVE MECHANISM GP;CCR M&B
341-9211;8;;1380;GASKET;161-4087;LINES GP-TURBOCHARGER WATER;CCR TU&EL
7N-7628;8;;;Gasket;161-4087;Lines GP-Turbocharger Water;CCR TU&EL
252-5658;2;;1380;HOSE AS;161-4087;LINES GP-TURBOCHARGER WATER;CCR TU&EL
383-6859;1;;1380;HOSE AS;161-4087;LINES GP-TURBOCHARGER WATER;CCR TU&EL
532-6587;1;;;Hose AS;161-4087;Lines GP-Turbocharger Water;CCR TU&EL
180-8424;3;;1380;SEAL-O-RING;161-4087;LINES GP-TURBOCHARGER WATER;CCR TU&EL
7N-7559;2;;1052;GASKET;162-5719;LINES GP-TURBOCHARGER OIL;CCR TU&EL
8L-2786;2;;1052;SEAL-O-RING;162-5719;LINES GP-TURBOCHARGER OIL;CCR TU&EL
4P-4460;2;;1052;GASKET;162-5719;LINES GP-TURBOCHARGER OIL;CCR TU&EL
2N-2765;8;;1052;BOLT-HIGH TEMPERATURE (3/8-16X1.75-IN);173-7677;TURBOCHARGER GP;CCR TU&EL
121-5736;2;;1052;GASKET (TURBOCHARGER);173-7677;TURBOCHARGER GP;CCR TU&EL
2N-2766;8;;1052;LOCKNUT (3/8-16-THD)(HIGH TEMPERATURE);173-7677;TURBOCHARGER GP;CCR TU&EL
7E-6508;12;;1123;CAP AS;224-9869;VALVE MECHANISM GP;CCR TU&EL
4P-7429;1;;1403;CLIP;253-7398;WIRING GP-ENGINE;CCR TU&EL
4P-7428;2;;1403;CLIP (LADDER);253-7398;WIRING GP-ENGINE;CCR TU&EL
4P-7581;16;;1403;CLIP (LADDER);253-7398;WIRING GP-ENGINE;CCR TU&EL
4P-8134;39;;1403;CLIP (LADDER);253-7398;WIRING GP-ENGINE;CCR TU&EL
253-7386;1;;1403;HARNESS AS-ENGINE;253-7398;WIRING GP-ENGINE;CCR TU&EL
117-0068;1;;1403;HOSE AS;253-7398;WIRING GP-ENGINE;CCR TU&EL
214-7568;1;;1403;SEAL-O-RING;253-7398;WIRING GP-ENGINE;CCR TU&EL
3K-0360;4;;1403;SEAL-O-RING;253-7398;WIRING GP-ENGINE;CCR TU&EL
6V-5048;16;;1403;SEAL-O-RING;253-7398;WIRING GP-ENGINE;CCR TU&EL
415-2428;2;;1403;SENSOR GP-EXHAUST TEMPERATURE (TURBOCHARGER;253-7398;WIRING GP-ENGINE;CCR TU&EL
