Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
9M-2092;2;;1380;SEAL-O-RING;214-6018;;CCR DESAR
9X-3979;2;;1380;SEAL-O-RING;214-6018;;CCR EN&CA
1W-2431;2;;1071;CLAMP-BAND;214-6019;;CCR EN&CA
7N-5080;16;;1071;GASKET-MANIFOLD;214-6019;;CCR EN.CLT
115-3625;4;;1071;GROMMET;214-6019;;CCR TU&EL
119-6298;4;;1071;CLAMP AS;214-6019;;CCR TU&EL
7S-7816;1;;1071;LOCKNUT;214-6019;;CCR TU&EL
196-9138;4;;1071;GASKET;214-6019;;CCR EN&CA
196-9159;1;;1071;BELLOWS AS (STRAIGHT-AIR INLET);214-6019;;CCR EN&CA
213-6557;2;;1071;BELLOWS AS (BENT-AIR INLET);214-6019;;CCR EN&CA
0S-1591;32;;1071;BOLT (3/8-16X1.5-IN);214-6019;;CCR DESAR
158-6563;2;;1071;SEAL-O-RING;214-6019;;CCR TU&EL
3K-0360;2;;1071;SEAL-O-RING;214-6019;;CCR EN&CA
4S-5898;16;;1071;SEAL-O-RING;214-6019;;CCR EN.CLT
5M-2894;40;;1071;WASHER-HARD (10.2X18.5X2.5-MM THK);214-6019;;CCR EN.CLT
5P-8247;16;;1071;WASHER-HARD (17X32X3.5-MM THK);214-6019;;CCR TU&EL
6V-5055;2;;1071;SEAL-O-RING;214-6019;;CCR TU&EL
6V-5101;16;;1071;SEAL-O-RING;214-6019;;CCR EN.CLT
6V-5103;4;;1071;SEAL-O-RING;214-6019;;CCR TU&EL
9X-4008;2;;1071;HOSE;214-6019;;CCR TU&EL
1H-9696;1;;1256;SEAL-O-RING;282-8409;;CCR BBA
7N-3368;2;;1380;GASKET;358-0274;;CCR BLK
122-8856;4;;1380;GASKET;358-0274;;CCR EN&CA
127-2176;16;;1380;SEAL-INTEGRAL;358-0274;;CCR EN.CLT
241-5928;16;;1380;GASKET;358-0274;;CCR EN&CA
243-2288;6;;1380;GASKET;358-0274;;CCR EN&CA
5M-2894;6;;1380;WASHER-HARD (10.2X18.5X2.5-MM THK);358-0274;;CCR EN&CA
6V-9027;1;;1380;SEAL-O-RING;358-0274;;CCR EN&CA
6V-9769;16;;1380;SEAL-O-RING;358-0274;;CCR EN.CLT
9M-1974;62;;1380;WASHER-HARD (8.8X16X2-MM THK);358-0274;;CCR EN&CA
5P-0598;2;;1380;CLAMP-HOSE;358-0275;;CCR EN&CA
7E-6016;4;;1380;GASKET;358-0275;;CCR EN&CA
7N-4083;2;;1380;BOOT;358-0275;;CCR EN&CA
5M-2894;6;;1380;WASHER-HARD (10.2X18.5X2.5-MM THK);358-0275;;CCR EN&CA
7M-8485;1;;1380;SEAL-O-RING;358-0275;;CCR EN&CA
247-3796;2;;1378;GASKET (ENGINE OIL COOLER);362-8401;;CCR EN&CA
8S-9191;8;;1378;BOLT (3/8-16X4-IN);362-8401;;CCR EN&CA
109-2332;2;;1378;SEAL-O-RING;362-8401;;CCR EN&CA
101-1365;1;;1204;PLATE-THRUST;369-9366;;CCR DISTRI
101-1368;2;;1204;WASHER-THRUST (19.5X106X1.9-MM THK);369-9366;;CCR DISTRI
4P-5460;1;;1204;BUSHING;369-9366;;CCR DISTRI
125-9751;1;;1204;BUSHING;369-9366;;CCR DISTRI
132-6469;16;;1123;HARNESS AS-WIRING (VALVE MECHANISM);370-9889;;CCR EN.CLT
3J-9196;32;;1123;NUT-JAM (1/2-20-THD);370-9889;;CCR M&B
7E-6508;16;;1123;CAP AS;370-9889;;CCR M&B
7N-4782;32;;1123;SPRING-LIFTER GUIDE;370-9889;;CCR M&B
9F-7707;48;;1123;RING-RETAINING;370-9889;;CCR M&B
317-1121;16;;1123;NUT-JAM (5/8-18-THD);370-9889;;CCR M&B
9X-0352;16;;1123;RECEPTACLE AS-CONNECTOR (2-PIN);370-9889;;CCR M&B
100-3877;16;;1123;RETAINER-SPRING;370-9889;;CCR M&B
100-3878;16;;1123;SPRING-INJECTOR;370-9889;;CCR M&B
154-6389;48;;1123;BUTTON;370-9889;;CCR M&B
358-0768;32;;1123;SCREW-ADJUSTING (1/2-20X2.42-IN);370-9889;;CCR M&B
380-4843;16;;1123;SCREW-ADJUSTING (5/8-18X2.375-IN);370-9889;;CCR M&B
155-4094;16;;1123;PIN-SPRING;370-9889;;CCR M&B
240-7032;16;;1123;SEAL;370-9889;;CCR M&B
334-1626;32;;1123;BOLT (3/8-16X2-IN);370-9889;;CCR M&B
5M-2894;32;;1123;WASHER-HARD (10.2X18.5X2.5-MM THK);370-9889;;CCR M&B
5P-0537;16;;1123;WASHER-HARD (7.2X14.5X2-MM THK);370-9889;;CCR M&B
5P-7530;16;;1123;SEAL-O-RING;370-9889;;CCR M&B
6J-2245;16;;1123;SEAL-O-RING;370-9889;;CCR M&B
6V-6228;48;;1120;SEAL-O-RING;247-8341;;CCR M&B
120-4339;16;;1120;WASHER-SPRING;247-8341;;CCR M&B
5M-2894;2;;1201;WASHER-HARD (10.2X18.5X2.5-MM THK);375-3656;;CCR BLK
5P-8210;2;;1201;SEAL-O-RING;375-3656;;CCR BLK
5P-8245;2;;1201;WASHER-HARD (13.5X25.5X3-MM THK);375-3656;;CCR BLK
5H-6734;1;;1361;SEAL-O-RING;375-3658;;CCR BBA
149-5462;1;;1361;SEAL-O-RING;375-3658;;CCR BBA
9M-2151;3;;1361;STUD-TAPERLOCK (3/8-16X1.378-IN);375-3658;;CCR BBA
9M-4355;3;;1304;DAMPER-BOLT;375-7412;;CCR BBA
298-6387;1;;1304;SEAL-O-RING;375-7412;;CCR BBA
5P-8245;3;;1304;WASHER-HARD (13.5X25.5X3-MM THK);375-7412;;CCR BBA
5R-7136;1;;1162;WASHER-SEALING;376-3358;;CCR DISTRI
5R-7137;2;;1162;WASHER-SEALING;376-3358;;CCR DISTRI
7C-3258;1;;1162;WASHER AS-THRUST;376-3358;;CCR DISTRI
127-5400;2;;1162;BUSHING;376-3358;;CCR DISTRI
7N-5246;2;;1162;WASHER-THRUST;376-3358;;CCR DISTRI
140-9597;1;;1162;BUSHING;376-3358;;CCR DISTRI
235-3546;1;;1162;SEAL-O-RING;376-3358;;CCR DISTRI
259-4598;2;;1162;SEAL-O-RING;376-3358;;CCR DISTRI
5M-2894;5;;1162;WASHER-HARD (10.2X18.5X2.5-MM THK);376-3358;;CCR DISTRI
5P-8245;2;;1162;WASHER-HARD (13.5X25.5X3-MM THK);376-3358;;CCR DISTRI
6V-3348;1;;1162;SEAL-O-RING;376-3358;;CCR DISTRI
9M-1974;4;;1162;WASHER-HARD (8.8X16X2-MM THK);376-3358;;CCR DISTRI
1B-4218;6;;1162;WASHER (0.39X0.625X0.064-IN THK);381-0680;;CCR DISTRI
7N-3049;1;;1162;GASKET;381-0680;;CCR DISTRI
