Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
454-3750;1;;1380;HOSE AS;291-6243;;CCR DESAR
507-7784;1;;1380;HOSE AS;291-6243;;CCR DESAR
587-7739;1;;1380;Hose AS;291-6243;Lines GP-Water;CCR DESAR
342-7962;2;;1380;RING;291-6243;;CCR DESAR
344-9286;2;;1380;RING;291-6243;;CCR DESAR
109-0077;2;;1380;SEAL-O-RING;291-6243;;CCR DESAR
109-0080;2;;1380;SEAL-O-RING;291-6243;;CCR DESAR
258-8738;1;;1380;SEAL-O-RING;291-6243;;CCR DESAR
259-4597;2;;1380;SEAL-O-RING;291-6243;;CCR DESAR
220-1851;1;;1380;VALVE;291-6243;;CCR DESAR
6V-5839;40;;1380;WASHER (11X21X2.5-MM THK);291-6243;;CCR DESAR
5P-8245;1;;1380;WASHER-HARD (13.5X25.5X3-MM THK);291-6243;;CCR DESAR
5N-4447;1;;1380;BOOT;317-7609;;CCR DESAR
9N-6379;1;;1380;BOOT;317-7609;;CCR DESAR
5P-0599;1;;1380;CLAMP-BAND;317-7609;;CCR DESAR
8T-6726;1;;1380;CLAMP-HOSE;317-7609;;CCR DESAR
3K-0360;2;;1380;SEAL-O-RING;317-7609;;CCR DESAR
4M-0189;1;;1380;SEAL-O-RING;317-7609;;CCR DESAR
8T-6850;2;;1380;SEAL-O-RING;317-7609;;CCR DESAR
8T-7524;1;;1380;SEAL-O-RING;317-7609;;CCR DESAR
6V-7238;2;;1380;VALVE-SHUTOFF;317-7609;;CCR DESAR
6V-7732;7;;1304;BOLT (M10X1.5X25-MM);329-8645;;CCR DESAR
9X-2125;4;;1304;BOLT-LOCKING (M10X1.5X25-MM);329-8645;;CCR DESAR
338-9390;4;;1304;LOCKWASHER;329-8645;;CCR DESAR
228-7102;1;;1304;SEAL-O-RING;329-8645;;CCR DESAR
228-7106;1;;1304;SEAL-O-RING;329-8645;;CCR DESAR
269-7885;2;;1304;SEAL-O-RING;329-8645;;CCR DESAR
8T-4196;2;;1317;BOLT (M10X1.5X35-MM);371-6167;;CCR DESAR
9M-7959;4;;1317;CLAMP-HOSE;371-6167;;CCR DESAR
474-4695;2;;1317;ELBOW;371-6167;;CCR DESAR
7X-7729;2;;1317;WASHER (11X25X3-MM THK);371-6167;;CCR DESAR
6V-5839;2;;1405;WASHER (11X21X2.5-MM THK);383-6682;;CCR DESAR
5P-8245;2;;1405;WASHER-HARD (13.5X25.5X3-MM THK);383-6682;;CCR DESAR
344-9285;4;;1307;RING;394-3930;;CCR DESAR
344-9286;2;;1307;RING;394-3930;;CCR DESAR
259-4600;2;;1307;SEAL-O-RING;394-3930;;CCR DESAR
6V-1196;7;;1307;SEAL-O-RING;394-3930;;CCR DESAR
7X-0632;4;;1307;WASHER-HARD (11X36X6-MM THK);394-3930;;CCR DESAR
465-2689;1;;1405;SEAL-WEAR SLEEVE;447-1584;;CCR DESAR
353-7954;1;;1274;GROMMET;475-1622;;CCR DESAR
259-9073;1;;1153;MOUNT AS;250-7062;;CCR DISTRI
348-7074;2;;1207;BUSHING;259-6707;;CCR DISTRI
107-9570;1;;1207;SEAL-O-RING;259-6707;;CCR DISTRI
165-4852;1;;1207;SEAL-O-RING;259-6707;;CCR DISTRI
228-7099;2;;1207;SEAL-O-RING;259-6707;;CCR DISTRI
228-7103;2;;1207;SEAL-O-RING;259-6707;;CCR DISTRI
259-4598;1;;1207;SEAL-O-RING;259-6707;;CCR DISTRI
5P-8118;2;;1207;SEAL-O-RING;259-6707;;CCR DISTRI
5P-8119;1;;1207;SEAL-O-RING;259-6707;;CCR DISTRI
165-4852;1;;1162;SEAL-O-RING;273-4003;;CCR DISTRI
228-7103;2;;1162;SEAL-O-RING;273-4003;;CCR DISTRI
259-4598;1;;1162;SEAL-O-RING;273-4003;;CCR DISTRI
5P-8118;2;;1162;SEAL-O-RING;273-4003;;CCR DISTRI
5P-8119;1;;1162;SEAL-O-RING;273-4003;;CCR DISTRI
481-0119;3;;1157;GASKET;273-4035;;CCR DISTRI
4B-8407;1;;1157;GASKET-COPPER (FLYWHEEL HOUSING);273-4035;;CCR DISTRI
2R-0239;2;;1157;SEAL-O-RING;273-4035;;CCR DISTRI
228-7105;1;;1157;SEAL-O-RING;273-4035;;CCR DISTRI
215-4639;2;;1157;SEAL-O-RING;273-4035;;CCR DISTRI
129-3948;1;;1151;Seal-Integral;281-6523;Cover GP-Front Housing;CCR DISTRI
228-7100;1;;1162;SEAL-O-RING;281-6523;;CCR DISTRI
109-5724;1;;1207;SEAL AS (LIP TYPE);289-6329;;CCR DISTRI
5P-4057;1;;1157;SEAL-O-RING;292-4834;;CCR DISTRI
228-7103;1;;1162;SEAL-O-RING;293-7633;;CCR DISTRI
5H-6734;1;;1162;SEAL-O-RING;293-7633;;CCR DISTRI
9M-1974;4;;1162;WASHER-HARD (8.8X16X2-MM THK);293-7633;;CCR DISTRI
228-7099;1;;1151;SEAL-O-RING;295-3132;;CCR DISTRI
6V-6560;1;;1151;SEAL-O-RING;295-3132;;CCR DISTRI
6V-9028;2;;1151;SEAL-O-RING;295-3132;;CCR DISTRI
6V-3251;3;;1380;SEAL-O-RING;317-1135;;CCR DISTRI
2H-3928;1;;1380;SEAL-O-RING;317-7609;;CCR DISTRI
6V-6317;4;;1204;Bolt;327-0824;Gear GP-Rear;CCR DISTRI
6V-8675;11;;1204;Bolt;327-0824;Gear GP-Rear;CCR DISTRI
476-5463;1;;1207;BEARING-SLEEVE;329-8191;;CCR DISTRI
146-7411;1;;1207;BUSHING;329-8191;;CCR DISTRI
109-5721;1;;1207;SEAL (DIRT);329-8191;;CCR DISTRI
109-5722;1;;1207;SEAL-LIP TYPE;329-8191;;CCR DISTRI
5D-4311;2;;1207;SEAL-O-RING;329-8191;;CCR DISTRI
246-5451;4;;1207;STUD-TAPERLOCK (M12X1.75X65-MM);329-8191;;CCR DISTRI
281-2711;4;;1207;WASHER (11.7X19.3X1.7-MM THK);329-8191;;CCR DISTRI
5P-8244;4;;1207;WASHER-HARD (12X22.5X2.5-MM THK);329-8191;;CCR DISTRI
331-4485;2;;1207;WASHER-THRUST;329-8191;;CCR DISTRI
329-8797;1;;1802;BELT TENSIONER;339-7924;;CCR DISTRI
353-3976;1;;1802;BELT-SERPENTINE (AIR COMPRESSOR);339-7924;;CCR DISTRI
4K-6499;1;;1802;GROMMET;339-7924;;CCR DISTRI
333-1207;1;;1802;IDLER AS;339-7924;;CCR DISTRI
235-2484;1;;1802;SEAL-LIP TYPE;339-7924;;CCR DISTRI
465-2689;1;;1802;SEAL-WEAR SLEEVE;339-7924;;CCR DISTRI
589-2053;1;;;Screen AS-Filter(Engine;348-2175;;CCR DISTRI
318-4810;1;;1162;BUSHING;348-2175;;CCR DISTRI
307-2403;2;;1162;BUSHING;348-2175;;CCR DISTRI
348-7074;2;;1162;BUSHING;348-2175;;CCR DISTRI
8F-6575;1;;1162;PLUG-CUP;348-2175;;CCR DISTRI
228-7105;1;;1162;SEAL-O-RING;348-2175;;CCR DISTRI
165-4852;2;;1162;SEAL-O-RING;348-2175;;CCR DISTRI
228-7099;4;;1162;SEAL-O-RING;348-2175;;CCR DISTRI
228-7102;1;;1162;SEAL-O-RING;348-2175;;CCR DISTRI
259-4598;4;;1162;SEAL-O-RING;348-2175;;CCR DISTRI
5P-8118;2;;1162;SEAL-O-RING;348-2175;;CCR DISTRI
5P-8119;2;;1162;SEAL-O-RING;348-2175;;CCR DISTRI
5P-5599;4;;1162;SEAL-O-RING;348-2175;;CCR DISTRI
281-2711;2;;1162;WASHER (11.7X19.3X1.7-MM THK);348-2175;;CCR DISTRI
281-2712;8;;1162;WASHER (13.7X22.4X1.7-MM THK);348-2175;;CCR DISTRI
1P-7115;4;;1205;GROMMET AS;359-4318;;CCR DISTRI
8T-4121;6;;1205;WASHER-HARD (11X21X2.5-MM THK);359-4318;;CCR DISTRI
8T-4223;3;;1205;WASHER-HARD (13.5X25.5X3-MM THK);359-4318;;CCR DISTRI
418-1924;1;;1205;KIT-DAMPER;369-5890;;CCR DISTRI
388-3276;2;;1317;BREATHER AS (CRANKCASE);371-6164;;CCR DISTRI
439-5502;2;;1317;GASKET;371-6164;;CCR DISTRI
1T-1068;2;;1317;SEAL-O-RING;371-6164;;CCR DISTRI
6V-5057;1;;1157;SEAL-O-RING;373-2121;;CCR DISTRI
9X-2223;1;;1157;PLUG-BUTTON;373-7689;;CCR DISTRI
363-7294;1;;1157;SEAL-FACE (PRESS IN PLACE);373-7689;;CCR DISTRI
199-9267;4;;1157;SEAL-O-RING;373-7689;;CCR DISTRI
228-7102;1;;1157;SEAL-O-RING;373-7689;;CCR DISTRI
5F-7054;1;;1157;SEAL-O-RING;373-7689;;CCR DISTRI
363-7294;1;;1162;SEAL-FACE (PRESS IN PLACE);385-4901;;CCR DISTRI
258-8733;2;;1162;SEAL-O-RING;385-4901;;CCR DISTRI
199-9267;2;;1162;SEAL-O-RING;385-4901;;CCR DISTRI
228-7102;6;;1162;SEAL-O-RING;385-4901;;CCR DISTRI
259-4597;3;;1162;SEAL-O-RING;385-4901;;CCR DISTRI
310-7258;2;;1162;SEAL-O-RING;385-4901;;CCR DISTRI
5P-8118;2;;1162;SEAL-O-RING;385-4901;;CCR DISTRI
8T-7524;2;;1052;SEAL-O-RING;387-5217;;CCR DISTRI
258-8734;1;;1307;SEAL-O-RING;394-3930;;CCR DISTRI
6V-5839;2;;7553;WASHER (11X21X2.5-MM THK);523-4584;;CCR DISTRI
8M-4704;1;;1207;Seal-O-Ring;526-9669;Drive GP-Accessory;CCR DISTRI
262-1258;1;;1312;SCREEN-SCAVENGE (MESH);262-1275;;CCR EN&CA
112-8186;4;;1380;SEAL-O-RING;291-6243;;CCR EN&CA
199-9751;1;;1380;SEAL-O-RING;291-6243;;CCR EN&CA
213-9397;3;;1380;SEAL-O-RING;291-6243;;CCR EN&CA
6V-6560;3;;1380;SEAL-O-RING;291-6243;;CCR EN&CA
6V-8397;10;;1380;SEAL-O-RING;291-6243;;CCR EN&CA
6V-9028;5;;1380;SEAL-O-RING;291-6243;;CCR EN&CA
8T-6850;3;;1380;SEAL-O-RING;291-6243;;CCR EN&CA
8T-7525;3;;1380;SEAL-O-RING;291-6243;;CCR EN&CA
8T-7876;1;;1380;SEAL-O-RING;291-6243;;CCR EN&CA
300-7919;1;;7479;COVER;301-6778;;CCR EN&CA
344-3003;1;;7479;GLASS AS-SIGHT;301-6778;;CCR EN&CA
478-5954;1;;7479;SEAL;301-6778;;CCR EN&CA
8T-4196;1;;7513;BOLT (M10X1.5X35-MM);317-7610;;CCR EN&CA
133-5946;1;;7513;CAP AS-ENGINE OIL FILLER;317-7610;;CCR EN&CA
189-1943;1;;7513;LOCKNUT (M10X1.5-THD);317-7610;;CCR EN&CA
3P-0651;1;;7513;SEAL-O-RING;317-7610;;CCR EN&CA
6V-3835;1;;7513;SEAL-O-RING;317-7610;;CCR EN&CA
3H-1461;1;;7513;SEAL-O-RING;317-7610;;CCR EN&CA
6V-5839;2;;7513;WASHER (11X21X2.5-MM THK);317-7610;;CCR EN&CA
8T-4896;3;;7513;WASHER-HARD (10.2X18.5X2.5-MM THK);317-7610;;CCR EN&CA
6I-0723;1;;1302;PLUG-OIL DRAIN (ENGINE OIL);378-9955;;CCR EN&CA
391-7216;1;;1302;SEAL-FACE (PRESS IN PLACE);378-9955;;CCR EN&CA
391-7217;1;;1302;SEAL-FACE (PRESS IN PLACE);378-9955;;CCR EN&CA
391-7218;1;;1302;SEAL-FACE (PRESS IN PLACE);378-9955;;CCR EN&CA
107-6280;1;;1302;SEAL-O-RING;378-9955;;CCR EN&CA
467-2620;1;;1302;SEAL-O-RING;378-9955;;CCR EN&CA
177-6911;2;;1302;SEAL-O-RING;378-9955;;CCR EN&CA
215-4639;6;;1302;SEAL-O-RING;378-9955;;CCR EN&CA
5P-8068;1;;1302;SEAL-O-RING;378-9955;;CCR EN&CA
5P-8861;1;;1302;SEAL-O-RING;378-9955;;CCR EN&CA
6V-3968;1;;1302;SEAL-O-RING;378-9955;;CCR EN&CA
7M-8485;2;;1302;SEAL-O-RING;378-9955;;CCR EN&CA
116-3715;6;;1302;STUD-TAPERLOCK (M10X1.5X85-MM);378-9955;;CCR EN&CA
5P-8245;2;;1302;WASHER-HARD (13.5X25.5X3-MM THK);378-9955;;CCR EN&CA
110-8827;1;;1302;FITTING (QUICK DISCONNECT;378-9955;;CCR EN&CA
8C-3445;1;;1307;CAP-DUST;394-3930;;CCR EN&CA
6V-7744;4;;1307;LOCKNUT (M10X1.5-THD);394-3930;;CCR EN&CA
131-3718;4;;1307;SEAL-O-RING;394-3930;;CCR EN&CA
209-5798;1;;1307;SEAL-O-RING;394-3930;;CCR EN&CA
215-4639;2;;1307;SEAL-O-RING;394-3930;;CCR EN&CA
228-7100;2;;1307;SEAL-O-RING;394-3930;;CCR EN&CA
238-5082;1;;1307;SEAL-O-RING;394-3930;;CCR EN&CA
269-7885;7;;1307;SEAL-O-RING;394-3930;;CCR EN&CA
8C-3076;3;;1307;SEAL-O-RING;394-3930;;CCR EN&CA
9X-7712;1;;1307;SEAL-O-RING;394-3930;;CCR EN&CA
2W-1635;1;;1307;SPRING;394-3930;;CCR EN&CA
482-3479;1;;1274;HOSE AS;475-1622;;CCR EN&CA
459-8418;1;;1274;REGULATOR-PRESSURE;475-1622;;CCR EN&CA
20R-7370;2;;1378;Core AS-Oclr;476-5190;Cooler GP-Engine Oil;CCR EN&CA
247-3796;4;;1378;GASKET;476-5190;;CCR EN&CA
8T-7524;2;;1378;SEAL-O-RING;476-5190;;CCR EN&CA
372-0687;3;;1262;BOLT-SPECIAL (M12X1.75X90-MM);508-6168;;CCR EN&CA
106-1242;3;;1262;SPACER (13.8X23.75X12.7-MM THK);508-6168;;CCR EN&CA
6V-5839;9;;1262;WASHER (11X21X2.5-MM THK);508-6168;;CCR EN&CA
230-3728;6;;1261;SEAL-O-RING;512-1700;;CCR EN&CA
228-7100;1;;1261;SEAL-O-RING;512-1700;;CCR EN&CA
9X-2027;8;;1261;WASHER (11X18X2-MM THK);512-1700;;CCR EN&CA
5L-4019;16;;1408;RING-RETAINING;247-1880;;CCR EN.CLT
033-6034;16;;1408;SEAL-O-RING;247-1880;;CCR EN.CLT
258-9926;4;;1058;GASKET;296-3974;;CCR EN.CLT
5H-6733;8;;1058;SEAL-O-RING;296-3974;;CCR EN.CLT
258-9926;4;;1058;GASKET;296-3975;;CCR EN.CLT
5H-6733;8;;1058;SEAL-O-RING;296-3975;;CCR EN.CLT
258-9926;4;;1058;GASKET;296-3976;;CCR EN.CLT
5H-6733;8;;1058;SEAL-O-RING;296-3976;;CCR EN.CLT
5P-4869;2;;1058;Clamp-Hose;296-3977;Manifold GP-Inlet;CCR EN.CLT
8T-7876;1;;1058;Seal-O-Ring;296-3977;Manifold GP-Inlet;CCR EN.CLT
216-8578;1;;1058;Seal-O-Ring;296-3977;Manifold GP-Inlet;CCR EN.CLT
369-2483;8;;1061;BOLT-HIGH TEMPERATURE (M12X1.75X90-MM);304-3285;;CCR EN.CLT
1W-4161;2;;1061;CLAMP;304-3285;;CCR EN.CLT
7C-2901;2;;1061;COVER-ELBOW;304-3285;;CCR EN.CLT
6V-7687;8;;1061;LOCKNUT (M12X1.75-THD);304-3285;;CCR EN.CLT
315-7909;4;;1061;BELLOWS AS;324-5552;;CCR EN.CLT
247-3393;8;;1061;CLAMP AS (V-BAND);324-5552;;CCR EN.CLT
6V-7687;8;;7253;LOCKNUT (M12X1.75-THD);327-2725;;CCR EN.CLT
228-7089;16;;1252;SEAL-O-RING;331-3675;;CCR EN.CLT
228-7100;16;;1252;SEAL-O-RING;331-3675;;CCR EN.CLT
20R-5566;16;;1290;INJECTOR GP-F -G;340-6996;;CCR EN.CLT
6V-5839;32;;1290;WASHER (11X21X2.5-MM THK);340-6996;;CCR EN.CLT
5P-8245;16;;1290;WASHER-HARD (13.5X25.5X3-MM THK);340-6996;;CCR EN.CLT
258-9926;4;;1058;GASKET;343-8726;;CCR EN.CLT
8T-7876;1;;1058;SEAL-O-RING;343-8726;;CCR EN.CLT
216-8578;1;;1058;SEAL-O-RING;343-8726;;CCR EN.CLT
228-7100;1;;1058;SEAL-O-RING;343-8726;;CCR EN.CLT
6V-6560;1;;1058;SEAL-O-RING;343-8726;;CCR EN.CLT
321-7893;4;;1059;Bolt;349-3979;Manifold GP-Exhaust;CCR EN.CLT
443-5940;4;;1059;BELLOWS AS;378-8907;;CCR EN.CLT
349-3559;8;;1059;BOLT-HIGH TEMPERATURE (M10X105X45-MM);378-8907;;CCR EN.CLT
560-6312;2;;1059;BRACKET AS;378-8907;;CCR EN.CLT
490-6439;8;;1059;CLAMP-BAND;378-8907;;CCR EN.CLT
246-4924;2;;1059;GASKET;378-8907;;CCR EN.CLT
258-9925;16;;1100;GASKET-COMBUSTION;438-1722;;CCR EN.CLT
485-3800;2;;1059;BELLOWS AS;470-5716;;CCR EN.CLT
8T-7353;8;;1059;BOLT-HIGH TEMPERATURE (M10X1.5X35-MM);470-5716;;CCR EN.CLT
467-4241;4;;1059;CLAMP-BAND;470-5716;;CCR EN.CLT
246-4924;2;;1059;GASKET;470-5716;;CCR EN.CLT
485-3800;12;;1059;BELLOWS AS;470-5717;;CCR EN.CLT
8T-7353;48;;1059;BOLT-HIGH TEMPERATURE (M10X1.5X35-MM);470-5717;;CCR EN.CLT
467-4241;24;;1059;CLAMP-BAND;470-5717;;CCR EN.CLT
246-4924;12;;1059;GASKET;470-5717;;CCR EN.CLT
242-4100;8;;1209;SEAL-INTEGRAL;563-2035;;CCR EN.CLT
579-9599;16;;1290;Harness AS-Engine;579-9598;Wiring GP-Unit Injector;CCR EN.CLT
370-8028;16;;;Gasket Cylinder Head;;;CCR EN.CLT
311-8193;8;;1252;Bolt;304-9602;Lines GP-Fuel Injection;CCR INY
360-1595;1;;1252;FILTER AS-FUEL;304-9602;;CCR INY
437-0012;2;;1252;RING;304-9602;;CCR INY
330-3517;2;;1252;SEAL-O-RING;304-9602;;CCR INY
228-7090;1;;1252;SEAL-O-RING;304-9602;;CCR INY
5P-8245;4;;1252;WASHER-HARD (13.5X25.5X3-MM THK);304-9602;;CCR INY
311-8193;4;;1252;Bolt;327-0844;Lines GP-Fuel Injection;CCR INY
210-4460;2;;1252;BOLT (M10X1.5X130-MM);327-0844;;CCR INY
6V-0826;4;;1252;GROMMET;327-0844;;CCR INY
437-0012;4;;1252;RING;327-0844;;CCR INY
228-7090;2;;1252;SEAL-O-RING;327-0844;;CCR INY
6V-5839;4;;1252;WASHER (11X21X2.5-MM THK);327-0844;;CCR INY
3E-4352;2;;1252;WASHER-HARD (8.8X20.5X2.5-MM THK);327-0844;;CCR INY
269-7852;16;;1252;SEAL-O-RING;331-3675;;CCR INY
